home_elo,away_elo,elo_diff,elo_sum,home_form_points,home_form_points_avg,home_form_goals_scored,home_form_goals_scored_avg,home_form_goals_conceded,home_form_goals_conceded_avg,home_form_goal_diff_avg,home_form_wins,home_form_draws,home_form_losses,home_form_win_rate,home_matches_played,away_form_points,away_form_points_avg,away_form_goals_scored,away_form_goals_scored_avg,away_form_goals_conceded,away_form_goals_conceded_avg,away_form_goal_diff_avg,away_form_wins,away_form_draws,away_form_losses,away_form_win_rate,away_matches_played,form_diff,goals_scored_diff,goals_conceded_diff,h2h_matches,h2h_wins_team1,h2h_draws,h2h_wins_team2,h2h_goals_team1,h2h_goals_team2,h2h_goals_avg_team1,h2h_goals_avg_team2,h2h_win_rate_team1,tournament_importance,is_world_cup,is_knockout,same_confederation,home_conf_strength,away_conf_strength,home_score,away_score,total_goals,goal_diff,outcome,outcome_code,match_date,home_team,away_team,tournament
1710,1500,210,3210,11,1.1,12.0,1.2,15.0,1.5,-0.3,3,2,5,0.3,10,7,0.7,6.0,0.6,15.0,1.5,-0.9,1,4,5,0.1,10,0.40000000000000013,0.6,0.0,6,6,0,0,18.0,1.0,3.0,0.16666666666666666,1.0,0.3,0,0,1,0.4,0.4,3,1,4,2,home_win,0,2017-10-05,Qatar,Singapore,Friendly
1500,1500,0,3000,10,1.0,10.0,1.0,22.0,2.2,-1.2,3,1,6,0.3,10,13,1.3,21.0,2.1,14.0,1.4,0.7,4,1,5,0.4,10,-0.30000000000000004,-1.1,0.8000000000000003,1,1,0,0,2.0,0.0,2.0,0.0,1.0,0.3,0,0,1,0.3,0.3,4,2,6,2,home_win,0,2017-10-05,Taiwan,Mongolia,Friendly
1500,1825,-325,3325,16,1.6,19.0,1.9,10.0,1.0,0.9,5,1,4,0.5,10,18,1.8,20.0,2.0,9.0,0.9,1.1,5,3,2,0.5,10,-0.19999999999999996,-0.10000000000000009,0.09999999999999998,2,1,0,1,2.0,2.0,1.0,1.0,0.5,1.0,1,0,1,0.9,0.9,0,1,1,-1,away_win,2,2017-10-05,Montenegro,Denmark,FIFA World Cup qualification
1720,1940,-220,3660,8,0.8,11.0,1.1,16.0,1.6,-0.5,1,5,4,0.1,10,11,1.1,13.0,1.3,19.0,1.9,-0.6,3,2,5,0.3,10,-0.30000000000000004,-0.19999999999999996,-0.2999999999999998,16,5,5,6,15.0,22.0,0.9375,1.375,0.46875,1.0,1,0,1,0.85,0.85,0,0,0,0,draw,1,2017-10-05,Venezuela,Uruguay,FIFA World Cup qualification
1500,1500,0,3000,3,0.3,3.0,0.3,23.0,2.3,-2.0,1,0,9,0.1,10,6,0.6,6.0,0.6,21.0,2.1,-1.5,1,3,6,0.1,10,-0.3,-0.3,0.19999999999999973,4,1,1,2,4.0,7.0,1.0,1.75,0.375,1.0,1,0,1,0.9,0.9,1,1,2,0,draw,1,2017-10-05,Malta,Lithuania,FIFA World Cup qualification
1690,1500,190,3190,16,1.6,8.0,0.8,7.0,0.7,0.1,4,4,2,0.4,10,20,2.0,11.0,1.1,6.0,0.6,0.5,5,5,0,0.5,10,-0.3999999999999999,-0.30000000000000004,0.09999999999999998,1,1,0,0,2.0,0.0,2.0,0.0,1.0,0.3,0,0,0,0.4,0.45,2,1,3,1,home_win,0,2017-10-05,Iraq,Kenya,Friendly
1610,1995,-385,3605,22,2.2,17.0,1.7,5.0,0.5,1.2,7,1,2,0.7,10,26,2.6,32.0,3.2,8.0,0.8,2.4,8,2,0,0.8,10,-0.3999999999999999,-1.5000000000000002,-0.30000000000000004,5,0,0,5,1.0,14.0,0.2,2.8,0.0,1.0,1,0,1,0.9,0.9,1,3,4,-2,away_win,2,2017-10-05,Northern Ireland,Germany,FIFA World Cup qualification
1500,1500,0,3000,13,1.3,12.0,1.2,14.0,1.4,-0.2,3,4,3,0.3,10,16,1.6,19.0,1.9,22.0,2.2,-0.3,5,1,4,0.5,10,-0.30000000000000004,-0.7,-0.8000000000000003,1,1,0,0,5.0,1.0,5.0,1.0,1.0,0.3,0,0,1,0.4,0.4,4,0,4,4,home_win,0,2017-10-05,Hong Kong,Laos,Friendly
1870,1500,370,3370,21,2.1,17.0,1.7,5.0,0.5,1.2,6,3,1,0.6,10,8,0.8,6.0,0.6,14.0,1.4,-0.8,2,2,6,0.2,10,1.3,1.1,-0.8999999999999999,1,1,0,0,2.0,0.0,2.0,0.0,1.0,0.3,0,0,0,0.4,0.45,2,0,2,2,home_win,0,2017-10-05,Iran,Togo,Friendly
2070,1500,570,3570,15,1.5,14.0,1.4,9.0,0.9,0.5,4,3,3,0.4,10,20,2.0,19.0,1.9,13.0,1.3,0.6,6,2,2,0.6,10,-0.5,-0.5,-0.4,12,9,3,0,25.0,9.0,2.0833333333333335,0.75,0.875,1.0,1,0,1,0.85,0.85,0,0,0,0,draw,1,2017-10-05,Argentina,Peru,FIFA World Cup qualification
1500,1835,-335,3335,9,0.9,13.0,1.3,22.0,2.2,-0.9,3,0,7,0.3,10,21,2.1,20.0,2.0,13.0,1.3,0.7,6,3,1,0.6,10,-1.2000000000000002,-0.7,0.9000000000000001,6,1,1,4,3.0,9.0,0.5,1.5,0.25,1.0,1,0,1,0.9,0.9,1,6,7,-5,away_win,2,2017-10-05,Armenia,Poland,FIFA World Cup qualification
1500,1780,-280,3280,14,1.4,11.0,1.1,14.0,1.4,-0.3,4,2,4,0.4,10,12,1.2,15.0,1.5,12.0,1.2,0.3,3,3,4,0.3,10,0.19999999999999996,-0.3999999999999999,0.19999999999999996,2,1,1,0,2.0,0.0,1.0,0.0,0.75,1.0,1,0,1,0.9,0.9,1,2,3,-1,away_win,2,2017-10-05,Azerbaijan,Czech Republic,FIFA World Cup qualification
2025,1650,375,3675,18,1.8,19.0,1.9,9.0,0.9,1.0,5,3,2,0.5,10,15,1.5,11.0,1.1,6.0,0.6,0.5,4,3,3,0.4,10,0.30000000000000004,0.7999999999999998,0.30000000000000004,5,4,1,0,9.0,4.0,1.8,0.8,0.9,1.0,1,0,1,0.9,0.9,1,0,1,1,home_win,0,2017-10-05,England,Slovenia,FIFA World Cup qualification
1500,1500,0,3000,15,1.5,13.0,1.3,14.0,1.4,-0.1,5,0,5,0.5,10,8,0.8,9.0,0.9,16.0,1.6,-0.7,2,2,6,0.2,10,0.7,0.4,-0.20000000000000018,11,0,4,7,5.0,27.0,0.45454545454545453,2.4545454545454546,0.18181818181818182,0.3,0,0,1,0.4,0.4,1,3,4,-2,away_win,2,2017-10-05,Myanmar,Thailand,Friendly
1745,1850,-105,3595,10,1.0,10.0,1.0,11.0,1.1,-0.1,2,4,4,0.2,10,13,1.3,16.0,1.6,13.0,1.3,0.3,4,1,5,0.4,10,-0.30000000000000004,-0.6000000000000001,-0.19999999999999996,14,6,2,6,16.0,17.0,1.1428571428571428,1.2142857142857142,0.5,1.0,1,0,1,0.85,0.85,2,1,3,1,home_win,0,2017-10-05,Chile,Ecuador,FIFA World Cup qualification
1945,1775,170,3720,14,1.4,12.0,1.2,9.0,0.9,0.3,3,5,2,0.3,10,9,0.9,9.0,0.9,19.0,1.9,-1.0,3,0,7,0.3,10,0.4999999999999999,0.29999999999999993,-0.9999999999999999,16,10,2,4,22.0,14.0,1.375,0.875,0.6875,1.0,1,0,1,0.85,0.85,1,2,3,-1,away_win,2,2017-10-05,Colombia,Paraguay,FIFA World Cup qualification
1565,2015,-450,3580,16,1.6,11.0,1.1,17.0,1.7,-0.6,5,1,4,0.5,10,25,2.5,22.0,2.2,3.0,0.3,1.9,8,1,1,0.8,10,-0.8999999999999999,-1.1,1.4,9,2,2,5,7.0,26.0,0.7777777777777778,2.888888888888889,0.3333333333333333,1.0,1,0,1,0.85,0.85,0,0,0,0,draw,1,2017-10-05,Bolivia,Brazil,FIFA World Cup qualification
1500,1735,-235,3235,21,2.1,17.0,1.7,9.0,0.9,0.8,6,3,1,0.6,10,13,1.3,12.0,1.2,8.0,0.8,0.4,3,4,3,0.3,10,0.8,0.5,0.09999999999999998,18,11,6,1,31.0,11.0,1.7222222222222223,0.6111111111111112,0.7777777777777778,1.0,1,0,0,0.3,0.5,4,0,4,4,home_win,0,2017-10-06,United States,Panama,FIFA World Cup qualification
1830,1500,330,3330,18,1.8,15.0,1.5,9.0,0.9,0.6,5,3,2,0.5,10,18,1.8,10.0,1.0,6.0,0.6,0.4,6,0,4,0.6,10,0.0,0.5,0.30000000000000004,3,1,0,2,1.0,5.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1,0,1,0.9,0.9,0,3,3,-3,away_win,2,2017-10-06,Turkey,Iceland,FIFA World Cup qualification
2045,1655,390,3700,24,2.4,30.0,3.0,7.0,0.7,2.3,7,3,0,0.7,10,13,1.3,12.0,1.2,13.0,1.3,-0.1,4,1,5,0.4,10,1.0999999999999999,1.8,-0.6000000000000001,1,1,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1,0,1,0.9,0.9,3,0,3,3,home_win,0,2017-10-06,Spain,Albania,FIFA World Cup qualification
1905,1500,405,3405,17,1.7,12.0,1.2,10.0,1.0,0.2,5,2,3,0.5,10,6,0.6,10.0,1.0,19.0,1.9,-0.9,2,0,8,0.2,10,1.1,0.19999999999999996,-0.8999999999999999,15,10,3,2,38.0,14.0,2.533333333333333,0.9333333333333333,0.7666666666666667,1.0,1,0,1,0.5,0.5,3,1,4,2,home_win,0,2017-10-06,Mexico,Trinidad and Tobago,FIFA World Cup qualification
1500,1500,0,3000,11,1.1,6.0,0.6,16.0,1.6,-1.0,3,2,5,0.3,10,9,0.9,8.0,0.8,11.0,1.1,-0.3,2,3,5,0.2,10,0.20000000000000007,-0.20000000000000007,0.5,0,0,0,0,0.0,0.0,,,0.5,0.3,0,0,1,0.45,0.45,0,1,1,-1,away_win,2,2017-10-06,Mauritania,Comoros,Friendly
1500,1500,0,3000,10,1.0,10.0,1.0,16.0,1.6,-0.6,2,4,4,0.2,10,10,1.0,12.0,1.2,15.0,1.5,-0.3,2,4,4,0.2,10,0.0,-0.19999999999999996,0.10000000000000009,8,0,2,6,2.0,13.0,0.25,1.625,0.125,1.0,1,0,0,0.45,0.3,0,0,0,0,draw,1,2017-10-06,Mali,Ivory Coast,FIFA World Cup qualification
1500,1500,0,3000,1,0.1,2.0,0.2,40.0,4.0,-3.8,0,1,9,0.0,10,10,1.0,11.0,1.1,18.0,1.8,-0.7,3,1,6,0.3,10,-0.9,-0.9000000000000001,2.2,3,0,0,3,1.0,7.0,0.3333333333333333,2.3333333333333335,0.0,1.0,1,0,0,0.9,0.3,0,1,1,-1,away_win,2,2017-10-06,Liechtenstein,Israel,FIFA World Cup qualification
1615,1840,-225,3455,5,0.5,7.0,0.7,22.0,2.2,-1.5,1,2,7,0.1,10,17,1.7,13.0,1.3,8.0,0.8,0.5,5,2,3,0.5,10,-1.2,-0.6000000000000001,1.4000000000000001,1,0,0,1,0.0,3.0,0.0,3.0,0.0,1.0,1,0,1,0.9,0.9,0,2,2,-2,away_win,2,2017-10-06,Kosovo,Ukraine,FIFA World Cup qualification
1970,1625,345,3595,25,2.5,28.0,2.8,6.0,0.6,2.2,8,1,1,0.8,10,11,1.1,13.0,1.3,14.0,1.4,-0.1,3,2,5,0.3,10,1.4,1.4999999999999998,-0.7999999999999999,1,1,0,0,3.0,2.0,3.0,2.0,1.0,1.0,1,0,1,0.9,0.9,1,1,2,0,draw,1,2017-10-06,Italy,North Macedonia,FIFA World Cup qualification
1635,1750,-115,3385,12,1.2,17.0,1.7,12.0,1.2,0.5,2,6,2,0.2,10,17,1.7,15.0,1.5,8.0,0.8,0.7,4,5,1,0.4,10,-0.5,0.19999999999999996,0.3999999999999999,2,1,1,0,3.0,2.0,1.5,1.0,0.75,1.0,1,0,1,0.9,0.9,0,1,1,-1,away_win,2,2017-10-06,Georgia,Wales,FIFA World Cup qualification
1960,1500,460,3460,17,1.7,11.0,1.1,8.0,0.8,0.3,5,2,3,0.5,10,11,1.1,8.0,0.8,11.0,1.1,-0.3,3,2,5,0.3,10,0.5999999999999999,0.30000000000000004,-0.30000000000000004,1,1,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1,0,1,0.9,0.9,1,1,2,0,draw,1,2017-10-06,Croatia,Finland,FIFA World Cup qualification
1845,1820,25,3665,11,1.1,11.0,1.1,11.0,1.1,0.0,2,5,3,0.2,10,18,1.8,15.0,1.5,10.0,1.0,0.5,5,3,2,0.5,10,-0.7,-0.3999999999999999,0.10000000000000009,3,0,0,3,3.0,7.0,1.0,2.3333333333333335,0.0,1.0,1,0,1,0.9,0.9,3,2,5,1,home_win,0,2017-10-06,Austria,Serbia,FIFA World Cup qualification
1895,1575,320,3470,21,2.1,19.0,1.9,6.0,0.6,1.3,6,3,1,0.6,10,11,1.1,13.0,1.3,13.0,1.3,0.0,3,2,5,0.3,10,1.0,0.5999999999999999,-0.7000000000000001,2,2,0,0,7.0,2.0,3.5,1.0,1.0,0.5,0,0,0,0.4,0.2,2,1,3,1,home_win,0,2017-10-06,Japan,New Zealand,Kirin Challenge Cup
1500,1500,0,3000,15,1.5,11.0,1.1,9.0,0.9,0.2,4,3,3,0.4,10,7,0.7,9.0,0.9,18.0,1.8,-0.9,1,4,5,0.1,10,0.8,0.20000000000000007,-0.9,1,1,0,0,3.0,1.0,3.0,1.0,1.0,1.0,1,0,0,0.3,0.9,2,0,2,2,home_win,0,2017-10-06,Republic of Ireland,Moldova,FIFA World Cup qualification
1730,1695,35,3425,19,1.9,23.0,2.3,12.0,1.2,1.1,6,1,3,0.6,10,15,1.5,11.0,1.1,10.0,1.0,0.1,4,3,3,0.4,10,0.3999999999999999,1.1999999999999997,0.19999999999999996,3,1,1,1,5.0,2.0,1.6666666666666667,0.6666666666666666,0.5,0.3,0,0,0,0.4,0.5,5,2,7,3,home_win,0,2017-10-07,Saudi Arabia,Jamaica,Friendly
1930,1500,430,3430,16,1.6,14.0,1.4,6.0,0.6,0.8,5,1,4,0.5,10,10,1.0,8.0,0.8,11.0,1.1,-0.3,1,7,2,0.1,10,0.6000000000000001,0.5999999999999999,-0.5000000000000001,10,3,2,5,14.0,12.0,1.4,1.2,0.4,1.0,1,0,1,0.45,0.45,3,0,3,3,home_win,0,2017-10-07,Morocco,Gabon,FIFA World Cup qualification
1765,1500,265,3265,21,2.1,19.0,1.9,8.0,0.8,1.1,6,3,1,0.6,10,18,1.8,13.0,1.3,9.0,0.9,0.4,5,3,2,0.5,10,0.30000000000000004,0.5999999999999999,-0.09999999999999998,7,3,4,0,7.0,3.0,1.0,0.42857142857142855,0.7142857142857143,1.0,1,0,1,0.45,0.45,1,0,1,1,home_win,0,2017-10-07,Nigeria,Zambia,FIFA World Cup qualification
1705,1665,40,3370,14,1.4,12.0,1.2,9.0,0.9,0.3,4,2,4,0.4,10,12,1.2,13.0,1.3,15.0,1.5,-0.2,2,6,2,0.2,10,0.19999999999999996,-0.10000000000000009,-0.6,8,4,3,1,11.0,5.0,1.375,0.625,0.6875,1.0,1,0,1,0.45,0.45,3,1,4,2,home_win,0,2017-10-07,South Africa,Burkina Faso,FIFA World Cup qualification
1900,1500,400,3400,28,2.8,20.0,2.0,4.0,0.4,1.6,9,1,0,0.9,10,10,1.0,11.0,1.1,16.0,1.6,-0.5,3,1,6,0.3,10,1.7999999999999998,0.8999999999999999,-1.2000000000000002,3,2,0,1,5.0,5.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,1,0,1,0.9,0.9,5,2,7,3,home_win,0,2017-10-07,Switzerland,Hungary,FIFA World Cup qualification
1500,1500,0,3000,16,1.6,11.0,1.1,10.0,1.0,0.1,4,4,2,0.4,10,17,1.7,7.0,0.7,6.0,0.6,0.1,5,2,3,0.5,10,-0.09999999999999987,0.40000000000000013,0.4,12,6,4,2,15.0,9.0,1.25,0.75,0.6666666666666666,0.3,0,0,1,0.45,0.45,1,1,2,0,draw,1,2017-10-07,Tanzania,Malawi,Friendly
1500,1755,-255,3255,10,1.0,4.0,0.4,8.0,0.8,-0.4,2,4,4,0.2,10,14,1.4,16.0,1.6,10.0,1.0,0.6,4,2,4,0.4,10,-0.3999999999999999,-1.2000000000000002,-0.19999999999999996,10,3,4,3,8.0,9.0,0.8,0.9,0.5,1.0,1,0,1,0.45,0.45,0,0,0,0,draw,1,2017-10-07,Uganda,Ghana,FIFA World Cup qualification
1500,1680,-180,3180,10,1.0,10.0,1.0,13.0,1.3,-0.3,3,1,6,0.3,10,14,1.4,16.0,1.6,14.0,1.4,0.2,4,2,4,0.4,10,-0.3999999999999999,-0.6000000000000001,-0.09999999999999987,8,2,4,2,8.0,11.0,1.0,1.375,0.5,1.0,1,0,1,0.45,0.45,1,2,3,-1,away_win,2,2017-10-07,Libya,DR Congo,FIFA World Cup qualification
1810,1500,310,3310,19,1.9,22.0,2.2,11.0,1.1,1.1,6,1,3,0.6,10,8,0.8,9.0,0.9,20.0,2.0,-1.1,2,2,6,0.2,10,1.0999999999999999,1.3000000000000003,-0.8999999999999999,3,3,0,0,4.0,0.0,1.3333333333333333,0.0,1.0,1.0,1,0,1,0.9,0.9,8,0,8,8,home_win,0,2017-10-07,Sweden,Luxembourg,FIFA World Cup qualification
1500,1790,-290,3290,14,1.4,14.0,1.4,15.0,1.5,-0.1,4,2,4,0.4,10,13,1.3,11.0,1.1,13.0,1.3,-0.2,4,1,5,0.4,10,0.09999999999999987,0.2999999999999998,0.19999999999999996,8,2,3,3,8.0,11.0,1.0,1.375,0.4375,1.0,1,0,1,0.45,0.45,1,4,5,-3,away_win,2,2017-10-07,Guinea,Tunisia,FIFA World Cup qualification
1500,1875,-375,3375,11,1.1,15.0,1.5,15.0,1.5,0.0,3,2,5,0.3,10,15,1.5,10.0,1.0,8.0,0.8,0.2,4,3,3,0.4,10,-0.3999999999999999,0.5,0.7,2,1,1,0,3.0,2.0,1.5,1.0,0.75,0.3,0,0,0,0.3,0.4,4,2,6,2,home_win,0,2017-10-07,Russia,South Korea,Friendly
1500,1500,0,3000,0,0.0,3.0,0.3,47.0,4.7,-4.4,0,0,10,0.0,10,15,1.5,9.0,0.9,14.0,1.4,-0.5,4,3,3,0.4,10,-1.5,-0.6000000000000001,3.3000000000000003,3,0,1,2,1.0,7.0,0.3333333333333333,2.3333333333333335,0.16666666666666666,1.0,1,0,1,0.9,0.9,0,6,6,-6,away_win,2,2017-10-07,Gibraltar,Estonia,FIFA World Cup qualification
1500,1990,-490,3490,4,0.4,2.0,0.2,20.0,2.0,-1.8,1,1,8,0.1,10,23,2.3,24.0,2.4,7.0,0.7,1.7,7,2,1,0.7,10,-1.9,-2.1999999999999997,1.3,4,0,0,4,1.0,20.0,0.25,5.0,0.0,1.0,1,0,1,0.9,0.9,0,2,2,-2,away_win,2,2017-10-07,Andorra,Portugal,FIFA World Cup qualification
1500,1985,-485,3485,10,1.0,4.0,0.4,15.0,1.5,-1.1,3,1,6,0.3,10,16,1.6,20.0,2.0,13.0,1.3,0.7,5,1,4,0.5,10,-0.6000000000000001,-1.6,0.19999999999999996,5,1,0,4,3.0,13.0,0.6,2.6,0.2,1.0,1,0,1,0.9,0.9,1,3,4,-2,away_win,2,2017-10-07,Belarus,Netherlands,FIFA World Cup qualification
1500,2050,-550,3550,12,1.2,15.0,1.5,28.0,2.8,-1.3,4,0,6,0.4,10,20,2.0,19.0,1.9,8.0,0.8,1.1,6,2,2,0.6,10,-0.8,-0.3999999999999999,1.9999999999999998,1,0,0,1,1.0,4.0,1.0,4.0,0.0,1.0,1,0,0,0.3,0.9,0,1,1,-1,away_win,2,2017-10-07,Bulgaria,France,FIFA World Cup qualification
1725,1805,-80,3530,11,1.1,8.0,0.8,18.0,1.8,-1.0,3,2,5,0.3,10,14,1.4,19.0,1.9,15.0,1.5,0.4,4,2,4,0.4,10,-0.2999999999999998,-1.0999999999999999,0.30000000000000004,4,2,2,0,6.0,4.0,1.5,1.0,0.75,1.0,1,0,1,0.45,0.45,2,0,2,2,home_win,0,2017-10-07,Cameroon,Algeria,FIFA World Cup qualification
1645,1975,-330,3620,20,2.0,23.0,2.3,10.0,1.0,1.3,6,2,2,0.6,10,24,2.4,38.0,3.8,8.0,0.8,3.0,7,3,0,0.7,10,-0.3999999999999999,-1.5,0.19999999999999996,7,3,1,3,10.0,15.0,1.4285714285714286,2.142857142857143,0.5,1.0,1,0,1,0.9,0.9,3,4,7,-1,away_win,2,2017-10-07,Bosnia and Herzegovina,Belgium,FIFA World Cup qualification
1500,1500,0,3000,13,1.3,15.0,1.5,18.0,1.8,-0.3,4,1,5,0.4,10,13,1.3,21.0,2.1,16.0,1.6,0.5,3,4,3,0.3,10,0.0,-0.6000000000000001,0.19999999999999996,6,3,0,3,11.0,7.0,1.8333333333333333,1.1666666666666667,0.5,0.3,0,0,1,0.3,0.3,1,0,1,1,home_win,0,2017-10-07,Grenada,Guyana,Friendly
1500,1500,0,3000,19,1.9,12.0,1.2,6.0,0.6,0.6,5,4,1,0.5,10,9,0.9,8.0,0.8,12.0,1.2,-0.4,1,6,3,0.1,10,0.9999999999999999,0.3999999999999999,-0.6,26,8,9,9,28.0,34.0,1.0769230769230769,1.3076923076923077,0.4807692307692308,1.0,1,0,1,0.5,0.5,1,1,2,0,draw,1,2017-10-07,Costa Rica,Honduras,FIFA World Cup qualification
1500,1500,0,3000,13,1.3,11.0,1.1,17.0,1.7,-0.6,4,1,5,0.4,10,16,1.6,13.0,1.3,7.0,0.7,0.6,4,4,2,0.4,10,-0.30000000000000004,-0.19999999999999996,1.0,5,1,0,4,4.0,10.0,0.8,2.0,0.2,1.0,1,0,1,0.9,0.9,1,2,3,-1,away_win,2,2017-10-07,Cyprus,Greece,FIFA World Cup qualification
1500,1500,0,3000,11,1.1,7.0,0.7,19.0,1.9,-1.2,3,2,5,0.3,10,3,0.3,4.0,0.4,25.0,2.5,-2.1,1,0,9,0.1,10,0.8,0.29999999999999993,-0.6000000000000001,1,1,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1,0,1,0.9,0.9,0,0,0,0,draw,1,2017-10-07,Faroe Islands,Latvia,FIFA World Cup qualification
1500,1880,-380,3380,12,1.2,8.0,0.8,12.0,1.2,-0.4,4,0,6,0.4,10,16,1.6,13.0,1.3,6.0,0.6,0.7,3,7,0,0.3,10,-0.40000000000000013,-0.5,0.6,8,1,1,6,5.0,13.0,0.625,1.625,0.1875,1.0,1,0,0,0.3,0.45,0,2,2,-2,away_win,2,2017-10-07,Cape Verde,Senegal,FIFA World Cup qualification
1795,1610,185,3405,11,1.1,17.0,1.7,17.0,1.7,0.0,3,2,5,0.3,10,21,2.1,18.0,1.8,8.0,0.8,1.0,7,0,3,0.7,10,-1.0,-0.10000000000000009,0.8999999999999999,4,3,0,1,11.0,3.0,2.75,0.75,0.75,1.0,1,0,1,0.9,0.9,1,0,1,1,home_win,0,2017-10-08,Norway,Northern Ireland,FIFA World Cup qualification
1500,1500,0,3000,11,1.1,11.0,1.1,15.0,1.5,-0.4,3,2,5,0.3,10,17,1.7,10.0,1.0,7.0,0.7,0.3,4,5,1,0.4,10,-0.5999999999999999,0.10000000000000009,0.8,0,0,0,0,0.0,0.0,,,0.5,0.3,0,0,0,0.4,0.45,1,0,1,1,home_win,0,2017-10-08,Thailand,Kenya,Friendly
1650,1785,-135,3435,15,1.5,11.0,1.1,6.0,0.6,0.5,4,3,3,0.4,10,18,1.8,16.0,1.6,11.0,1.1,0.5,5,3,2,0.5,10,-0.30000000000000004,-0.5,-0.5000000000000001,4,0,2,2,1.0,5.0,0.25,1.25,0.25,1.0,1,0,1,0.9,0.9,2,2,4,0,draw,1,2017-10-08,Slovenia,Scotland,FIFA World Cup qualification
1660,1500,160,3160,16,1.6,14.0,1.4,7.0,0.7,0.7,5,1,4,0.5,10,4,0.4,3.0,0.3,19.0,1.9,-1.6,1,1,8,0.1,10,1.2000000000000002,1.0999999999999999,-1.2,3,3,0,0,7.0,1.0,2.3333333333333335,0.3333333333333333,1.0,1.0,1,0,1,0.9,0.9,3,0,3,3,home_win,0,2017-10-08,Slovakia,Malta,FIFA World Cup qualification
1835,1500,335,3335,23,2.3,25.0,2.5,13.0,1.3,1.2,7,2,1,0.7,10,16,1.6,19.0,1.9,10.0,1.0,0.9,5,1,4,0.5,10,0.6999999999999997,0.6000000000000001,0.30000000000000004,3,1,2,0,5.0,4.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1,0,1,0.9,0.9,4,2,6,2,home_win,0,2017-10-08,Poland,Montenegro,FIFA World Cup qualification
1500,2025,-525,3525,6,0.6,7.0,0.7,22.0,2.2,-1.5,1,3,6,0.1,10,18,1.8,18.0,1.8,9.0,0.9,0.9,5,3,2,0.5,10,-1.2000000000000002,-1.1,1.3000000000000003,3,0,0,3,0.0,9.0,0.0,3.0,0.0,1.0,1,0,1,0.9,0.9,0,1,1,-1,away_win,2,2017-10-08,Lithuania,England,FIFA World Cup qualification
1800,1500,300,3300,19,1.9,10.0,1.0,5.0,0.5,0.5,6,1,3,0.6,10,4,0.4,7.0,0.7,20.0,2.0,-1.3,1,1,8,0.1,10,1.5,0.30000000000000004,-1.5,2,2,0,0,5.0,1.0,2.5,0.5,1.0,1.0,1,0,0,0.45,0.3,2,1,3,1,home_win,0,2017-10-08,Egypt,Congo,FIFA World Cup qualification
1995,1500,495,3495,26,2.6,31.0,3.1,8.0,0.8,2.3,8,2,0,0.8,10,13,1.3,11.0,1.1,15.0,1.5,-0.4,4,1,5,0.4,10,1.3,2.0,-0.7,5,5,0,0,19.0,3.0,3.8,0.6,1.0,1.0,1,0,1,0.9,0.9,5,1,6,4,home_win,0,2017-10-08,Germany,Azerbaijan,FIFA World Cup qualification
1500,1815,-315,3315,12,1.2,12.0,1.2,15.0,1.5,-0.3,3,3,4,0.3,10,15,1.5,15.0,1.5,15.0,1.5,0.0,4,3,3,0.4,10,-0.30000000000000004,-0.30000000000000004,0.0,4,0,1,3,2.0,6.0,0.5,1.5,0.125,0.3,0,0,1,0.5,0.5,1,0,1,1,home_win,0,2017-10-08,El Salvador,Canada,Friendly
1825,1500,325,3325,18,1.8,20.0,2.0,9.0,0.9,1.1,5,3,2,0.5,10,14,1.4,13.0,1.3,11.0,1.1,0.2,4,2,4,0.4,10,0.40000000000000013,0.7,-0.20000000000000007,4,1,2,1,7.0,6.0,1.75,1.5,0.5,1.0,1,0,1,0.9,0.9,1,1,2,0,draw,1,2017-10-08,Denmark,Romania,FIFA World Cup qualification
1780,1500,280,3280,15,1.5,17.0,1.7,10.0,1.0,0.7,4,3,3,0.4,10,0,0.0,2.0,0.2,55.0,5.5,-5.3,0,0,10,0.0,10,1.5,1.5,-4.5,5,5,0,0,26.0,0.0,5.2,0.0,1.0,1.0,1,0,1,0.9,0.9,5,0,5,5,home_win,0,2017-10-08,Czech Republic,San Marino,FIFA World Cup qualification
1500,1500,0,3000,2,0.2,6.0,0.6,28.0,2.8,-2.2,0,2,8,0.0,10,9,0.9,14.0,1.4,25.0,2.5,-1.1,3,0,7,0.3,10,-0.7,-0.7999999999999999,0.2999999999999998,6,1,1,4,5.0,11.0,0.8333333333333334,1.8333333333333333,0.25,1.0,1,0,1,0.9,0.9,1,1,2,0,draw,1,2017-10-08,Kazakhstan,Armenia,FIFA World Cup qualification
1500,1845,-345,3345,7,0.7,8.0,0.8,17.0,1.7,-0.9,1,4,5,0.1,10,11,1.1,12.0,1.2,12.0,1.2,0.0,2,5,3,0.2,10,-0.40000000000000013,-0.3999999999999999,0.5,5,1,0,4,2.0,7.0,0.4,1.4,0.2,1.0,1,0,1,0.9,0.9,0,1,1,-1,away_win,2,2017-10-09,Moldova,Austria,FIFA World Cup qualification
